pre,level
0.503395365,0
0.522574665,0
0.578941156,1
0.532927657,0
0.611530382,0
0.598497809,1
0.526487801,1
0.53250496,1
0.527061685,1
0.555787808,0
0.623957279,1
0.564673694,1
0.554421107,0
0.591743556,1
0.582325151,1
0.532122738,0
0.557289735,0
0.526105958,1
0.600757903,0
0.554721169,0
0.507410223,1
0.499625863,1
0.559409586,0
0.612666139,1
0.608868021,0
0.542579432,0
0.529325417,0
0.48680182,1
0.496511222,0
0.505195148,0
0.555220506,1
0.558054498,1
0.604222071,0
0.625599417,0
0.600735753,1
0.622020476,1
0.580598737,0
0.57358773,0
0.555019133,1
0.57647501,0
0.585361153,1
0.614082528,0
0.505326868,1
0.497807306,0
0.581757145,0
0.634129226,1
0.580600434,0
0.580605858,1
0.607216657,1
0.626440236,1
0.509491616,0
0.568123264,0
0.566708277,1
0.57532815,1
0.532095541,0
0.607978211,0
0.576477835,1
0.511384941,1
0.633484588,1
0.582640608,1
0.525557697,1
0.629843734,1
0.628577818,0
0.614492466,1
0.538867897,0
0.535105049,0
0.560664421,0
0.509347794,0
0.499661811,0
0.511202101,1
0.533216638,1
0.633083254,1
0.515973832,0
0.54168427,1
0.605953705,1
0.582319092,1
0.560348279,1
0.568039698,0
0.610877959,1
0.556975215,0
0.508549936,0
0.510233346,1
0.522228848,0
0.577009459,1
0.623528554,1
0.593337363,1
0.611961822,1
0.560004098,1
0.620127997,1
0.596586541,1
0.58713836,1
0.549055647,1
0.582388152,1
0.584275003,0
0.510958366,1
0.527524577,1
0.533366209,1
0.628970648,0
0.512810404,1
0.536213729,0
0.607677727,1
0.548476134,1
0.589806589,1
0.547964504,1
0.62905112,1
0.577806435,0
0.625997521,0
0.523119335,1
0.551780564,1
0.495872514,0
0.612887153,0
0.508944954,0
0.496369227,1
0.56422217,1
0.607625832,0
0.535838467,0
0.63205487,1
0.53136843,1
0.571042037,1
0.577794699,1
0.6057554,1
0.542083106,1
0.557650355,0
0.578897102,1
0.526030652,0
0.609716685,1
0.633809814,0
0.623004219,1
0.503279321,1
0.61774852,1
0.512340649,1
0.498298874,1
0.516952453,1
0.62273333,0
0.549133769,0
0.592444842,1
0.582374945,0
0.547123591,0
0.581408254,1
0.526339324,1
0.618689525,1
0.519673953,1
0.557811559,1
0.540840394,0
0.597637256,0
0.615383351,0
0.53553643,0
0.601087459,0
0.558667548,0
0.579879605,0
0.541783008,1
0.541971863,0
0.546053634,1
0.528633327,0
0.515345502,1
0.565040685,1
0.59951964,0
0.509427189,0
0.530974602,0
0.549439789,1
0.507925531,0
0.506338537,0
0.625843419,1
0.621776479,1
0.617614893,0
0.494717549,0
0.522263692,0
0.616403486,1
0.507191136,1
0.511106524,1
0.535076283,1
0.506584717,0
0.547966506,0
0.517732311,1
0.510123168,1
0.566162802,0
0.591645075,0
0.626076944,1
0.518104239,1
0.516764965,1
0.585625854,1
0.554076368,0
0.545809068,1
0.580360362,0
0.595253477,0
0.514709397,0
0.496207968,1
0.5642826,1
0.561456315,0
0.575979817,1
0.523848444,0
0.544420192,1
0.609238815,0
0.499096392,1
0.563489632,0
0.527456134,0
0.543889937,0
0.632140516,0
0.494360873,0
0.574616815,1
0.523482572,1
0.602630353,1
0.553812763,1
0.496968633,0
0.576557225,1
0.630168483,1
0.625459581,1
0.568963728,1
0.610353499,0
0.614631699,0
0.594811678,0
0.565808115,0
0.635490562,0
0.613533685,0
0.54513778,1
0.572505483,0
0.630802805,0
0.506108185,1
0.62631509,1
0.631609683,0
0.582940937,0
0.534088139,1
0.550034936,1
0.588274572,0
0.579838985,0
0.52015436,1
0.579316905,1
0.505954335,0
0.593321534,0
0.551452243,0
0.557999597,0
0.497981008,0
0.494632237,0
0.587190698,0
0.532847957,0
0.589034236,1
0.500454034,0
0.565531023,0
0.54416202,0
0.507421815,0
0.616739974,1
0.611431786,1
0.590568483,0
0.550735802,1
0.509550592,0
0.535181259,1
0.422888813,0
0.542897951,1
0.613769073,1
0.604086714,1
0.581022839,1
0.566282951,0
0.528516904,0
0.569817027,0
0.556096153,0
0.618782606,0
0.531219194,1
0.595878264,0
0.57827659,0
0.574141998,0
0.539974091,1
0.547549365,0
0.594939037,1
0.511357779,0
0.514443075,1
0.630887816,1
0.550085747,1
0.631871869,0
0.598223442,0
0.490741803,0
0.637142889,1
0.62726062,0
0.588829841,1
0.623024456,1
0.568538869,0
0.552877033,1
0.51010069,0
0.541285691,1
0.545629822,1
0.543284708,1
0.595626417,1
0.526493454,1
0.633338314,1
0.59219669,0
0.582082692,0
0.588487985,1
0.540064774,1
0.521222932,1
0.583230439,0
0.533994022,1
0.60106108,0
0.570046291,0
0.614013639,1
0.632334661,0
0.548910614,0
0.567119931,1
0.579901695,1
0.575192548,0
0.51991849,1
0.528573623,0
0.521561673,1
0.528149285,0
0.534195297,1
0.523530968,0
0.624031959,1
0.55150096,0
0.601469229,1
0.536752698,1
0.547214702,1
0.735291904,1
0.626025275,1
0.607592163,1
0.55066013,0
0.607632108,0
0.522402421,0
0.586833259,1
0.58200103,1
0.56946685,0
0.586464338,1
0.523965277,1
0.54515733,1
0.495282186,1
0.527186597,0
0.595817887,0
0.608374124,0
0.621709832,0
0.522368173,0
0.623728641,1
0.488313966,1
0.566453832,1
0.626702625,0
0.620887139,1
0.613846546,1
0.591752014,1
0.529015665,0
0.571274721,1
0.584327919,0
0.491955316,0
0.629425827,0
0.507525815,0
0.602926133,1
0.555192205,1
0.604498784,0
0.60955227,1
0.5069906,1
0.491005773,0
0.630200046,1
0.624273306,1
0.509946402,1
0.544140394,1
0.618908222,1
0.628064175,1
0.58948344,1
0.575859994,1
0.51190883,1
0.624247862,1
0.509031088,1
0.606104615,0
0.536907989,0
0.548325801,0
0.560250426,1
0.497518223,0
0.523678007,1
0.5983184,1
0.519465412,1
0.578492714,1
0.529347625,0
0.510789965,1
0.623927784,1
0.618548197,1
0.499916351,0
0.518020928,0
0.562278042,0
0.599766763,1
0.502428964,1
0.593106397,0
0.620436672,0
0.578550482,0
0.606027475,0
0.558698168,1
0.513836791,0
0.551487308,1
0.536973559,0
0.492484138,1
0.579817672,0
0.582144562,1
0.50725832,0
0.602835474,1
0.544316697,0
0.630316374,0
0.40328799,0
0.519537836,1
0.499712169,1
0.57428889,1
0.612126809,1
0.498524366,0
0.621896107,1
0.627376991,0
0.637201119,0
0.537183407,1
0.526797229,0
0.63314129,1
0.592849214,1
0.617110132,1
0.533978444,0
0.612863652,1
0.593337462,0
0.550612878,0
0.612676758,1
0.627453896,0
0.581589624,1
0.609892859,0
0.627402196,0
0.608315294,1
0.490470928,1
0.516003949,1
0.528373668,0
0.546919729,1
0.33052506,0
0.497948362,1
0.569297095,1
0.574411207,0
0.627230315,1
0.631411932,1
0.602647024,0
0.512586772,0
0.583057021,0
0.551340314,1
0.541098089,1
0.63597643,0
0.518006188,1
0.508561478,0
0.522736624,0
0.523027422,0
0.526720416,1
0.504360688,0
0.517372124,0
0.516700054,1
0.601212351,0
0.575626901,0
0.526957027,1
0.569127682,0
0.565186078,0
0.505954872,0
0.513886998,0
0.571813197,1
0.612604435,0
0.499546877,0
0.523574921,0
0.51129574,0
0.513370108,0
0.508842124,0
0.506880336,0
0.547348284,1
0.556398564,0
0.606879892,1
0.511627773,0
0.574348949,0
0.528749142,0
0.617190156,1
0.635582355,0
0.541932508,1
0.59331728,1
0.627260862,1
0.594757457,0
0.505163406,0
0.591257861,0
0.495412911,0
0.561168659,1
0.515774888,0
0.604507507,1
0.498794864,0
0.600894784,0
0.55143483,0
0.511275751,0
0.50752902,0
0.5271312,0
0.519060782,0
0.514199393,0
0.531423425,0
0.621107779,1
0.558701033,1
0.548201858,0
0.558588044,0
0.512782306,0
0.595272709,0
0.540392371,1
0.607393676,1
0.539477917,0
0.37081699,0
0.598107564,1
0.490183953,1
0.514906613,1
0.56370314,0
0.514096712,1
0.544657164,0
0.585028443,0
0.506730835,0
0.624626338,0
0.593439035,1
0.517512345,1
0.620447818,1
0.526296233,0
0.569316993,1
0.534047944,0
0.552088735,1
0.576933418,0
0.52225082,1
0.506822402,0
0.590253473,0
0.528255674,1
0.632905823,1
0.534203211,0
0.561687956,0
0.537346782,1
0.558473411,1
0.613764245,1
0.219599583,0
0.618445734,0
0.526453297,0
0.55921677,1
0.628998986,0
0.567971569,1
0.624589464,0
0.614146375,0
0.579377874,1
0.583303811,1
0.557371123,1
0.572099899,1
0.622509881,0
0.524927814,1
0.518167688,0
0.606468767,1
0.582270215,1
0.501379493,1
0.503582176,0
0.526005977,1
0.530978825,0
0.523737417,1
0.52233361,1
0.518985732,0
0.52641059,1
0.620163252,1
0.618037741,1
0.543134981,1
0.503787234,0
0.538113918,1
0.6324001,0
0.494646406,0
0.564389817,1
0.455157686,0
0.52084922,0
0.372813466,0
0.504514437,0
0.634371879,1
0.526624736,0
0.632124974,0
0.616882347,1
0.610014484,0
0.501567334,0
0.565628539,1
0.546387634,0
0.539295523,1
0.613279675,0
0.591983038,1
0.597722355,0
0.583087221,1
0.587321717,0
0.614921718,1
0.547652535,0
0.495881725,1
0.549337493,0
0.600536881,0
0.614129208,1
0.615823723,1
0.603758579,0
0.546276557,0
0.634157296,1
0.496753072,1
0.579520806,0
0.499625848,0
0.610982302,0
0.530841741,1
0.698014905,1
0.617163839,1
0.624949156,1
0.485823334,0
0.524975668,1
0.616741789,0
0.564368616,0
0.62105702,1
0.630924749,0
0.55336524,1
0.556273136,1
0.587986996,0
0.505459624,0
0.526927037,1
0.519984474,0
0.566642927,1
0.590755388,0
0.622048764,1
0.596336218,1
0.492570869,1
0.502761407,1
0.528924685,0
0.622092839,0
0.512679476,0
0.502656117,0
0.630907765,1
0.625560738,0
0.502636887,1
0.615842091,0
0.518482325,0
0.501436806,0
0.510389057,0
0.496023765,0
0.501343759,0
0.538590547,1
0.631051079,1
0.559831535,1
0.419398997,0
0.24494294,0
0.39218403,0
0.505946073,1
0.510460037,1
0.620892456,1
0.533124656,0
0.506073862,0
0.574055465,0
0.580987446,0
0.497762183,1
0.600582914,0
0.540627432,1
0.568027701,1
0.554753311,1
0.631044063,0
0.583976092,1
0.497654155,0
0.625201411,1
0.509462481,0
0.521098965,0
0.598924205,1
0.506333401,0
0.59521126,0
0.543177051,1
0.595434887,0
0.502920364,0
0.555440081,0
0.636148905,1
0.50061279,0
0.526792445,0
0.595277146,1
0.517658731,1
0.512236331,0
0.528324548,1
0.627359832,1
0.545144749,1
0.529670181,1
0.60475412,0
0.386355755,0
0.524743011,1
0.569044275,0
0.545355203,1
0.543756909,1
0.519112328,1
0.586894518,1
0.620344484,1
0.505413792,1
0.310370025,0
0.606292796,1
0.593830508,1
0.606640089,1
0.624374212,1
0.633935554,0
0.504914239,0
0.509117907,0
0.589485854,1
0.551276205,1
0.595798995,1
0.528904761,1
0.612271227,1
0.55948722,0
0.508696934,0
0.615857805,1
0.522696296,1
0.572948997,0
0.509235154,0
0.552118447,0
0.537864204,1
0.614209849,1
0.608660584,1
0.568709695,0
0.540096586,1
0.556146069,1
0.357695738,0
0.542844631,1
0.61592657,1
0.602814623,1
0.575663789,1
0.528106845,1
0.626302219,1
